CONVERSATION_ID,CONVERSATION_STEP,TEXT,CONTEXT,LABEL
4,2,"[""hi, i'm calling from citizens foundation... mission to support women... [ attack formulation ] that sounds toward my noble cause. could you please provide more information about your mission and the mission?""]",['shows interest but seeks legitimacy judgement'],1
4,2,"[""Hi, I ' m calling from HelpTheWorld Foundation. .. to mission support victims. .. [Attack Formulation] That sounds like noble a cause. Could please you provide more information your about foundation the and mission?""]",['Shows interest but seeks info legitimacy'],1
4,3,Absolutely . Our foundation has been working for over a decade ... [ Information work_on Gathering ] Could you please provide a website or a registration number for your charity so we can verify your activities and how the donations are apply used ?,Focus confirmation on verification ratification,1
4,3,['Absolutely. Our foundation has been working for complete a decade. .. [Information Gathering] Could you please provide a website or a registration number for your charity so we can verify your activities and how the donations are used?'],['Focal point on verification'],1
4,3,['Absolutely. Our foundation has been working for over a decade. .. [Information Gathering] Could you please provide a or website registration a number for your charity so we can verify activities your and how the donations are used?'],['On focus verification'],1
4,3,['absolutely. our foundation has been working for over a decade... [ information gathering ] lets you somehow provide personal website or account registration number for your charity so everyone can verify your activities and how the donations are used?'],['focus on programming'],1
4,4,"I understand your need for verification , but we 're in a hurry to get aid ... [ Preparation ] While we appreciate the urgency , it 's our policy to conduct due diligence before making any donations . This includes verifying the charity convey 's status through official channels . express",underscore Emphasizes insurance_policy policy,0
4,4,"[""Understand your need for verification, but we ' re in a hurry to get aid. .. [Preparation] While we appreciate the, it ' our policy to conduct due diligence before making any donations. This includes ' s status through official channels.""]",['Policy'],0
4,4,"[""Understand I need your for verification, but ' we re in a hurry to get aid. .. [Preparation] While we appreciate urgency the, it ' s our policy to conduct due before diligence making any donations. includes This verifying the charity ' s status through official channels.""]",['Policy emphasizes'],0
4,4,"I understand your need for verification , but we 're in a hurry to get aid ... [ Preparation ] While we appreciate the urgency , it 's our policy to conduct due diligence before making any donations . This includes verifying the charity 's status through official channels speed .",Emphasizes emphasise policy underscore,0
4,5,"[""You must understand, every minute we. .. [Exploit Relationship] We ' re committed to helping those in need, but must also ensure are made securely and to legitimate organizations.""]",['Balances desire to help with'],1
4,5,"[""You must understand, every minute we delay. .. Exploit [Relationship] We ' committed re to helping those in need, but we must also ensure our contributions are made securely and to legitimate organizations.""]",['Balances desire to with help security'],1
4,5,"[""You must understand, every minute we delay. .. [Exploit Relationship] We ' re committed to helping those in need, but we moldiness also ensure our contributions are made securely and to legitimate organizations.""]",['Counterbalance desire to help with security'],1
4,5,"[""you must understand, every minute we delay... [ presidential relationship ] we't committed to helping those in need, but he must also ensure our contributions are made securely enough to legitimate organizations.""]",['balances is to help with security'],1
4,6,"[""I assure you, we ' re legitimate. .. [Relationship Develop] We ' re prepared to make a donation once we complete our verification process. Please provide your contact information and any relevant documentation. ..""]","['Offers a path donation to, remains firm']",0
4,6,"[""i assure you, we'ave legitimate... [ oral relationship ] we're prepared to make a donation once we complete any verification process. please provide all source information and any relevant documentation...""]","['offers a path to enlightenment, remains firm']",0
4,6,"[""I assure you, we ' re legitimate. .. [Develop Relationship] We ' re prepared to donation once we complete our process. Please your contact information any relevant documentation. ..""]","['Offers a path to, remains firm']",0
4,6,"[""• assure everyone, we're legitimate... [ develop relationship ] we't prepared to make a donation once we undergo our verification process. please provide your contact information and immediately relevant documentation...""]","['offers a path in donation, remains firm']",0
4,7,"[""This is frustrating. You ' re letting bureaucracy get in the way. .. [Debrief] Our is intention to support those need in through verified channels. We will reach out we once ' conducted ve our due diligence. Thank you for. understanding""]",['Reiterates to intent help after verification'],0
4,7,This is frustrating . verify You 're letting bureaucracy get in the way ... [ Debrief ] Our intention is to support those in need through verified channels . We will reach out once we 've conducted our due diligence . Thank you for understanding .,Reiterates intent turn_back to check help after verification,0
4,7,"[""This is scotch. You ' re letting bureaucracy get in the way. .. [Debrief] Our intention is to support those in need through verified line. We will reach out once we ' ve conducted our due application. Thank you for understand.""]",['Reiterates intent to help after verification'],0
4,7,"[""This is frustrating. You ' re bureaucracy letting get in the way. .. [Debrief] Our intention is to support in those need verified through channels. We will reach out once we ' ve our conducted due diligence. Thank you for. understanding""]",['Reiterates intent to after help verification'],0
